quad1,quad2,dist
A4,K3,13091.22426
A4,PSG6,13091.95487
P3,T10,13095.13268
MG1,P5,13098.28145
A4,PSG5,13098.94013
U3,V6,13112.93048
H3,P1,13126.65785
H2,MG4,13128.98775
A3,L2,13132.0643
A4,PSG7,13140.26993
MG7,U2,13141.63734
P5,PBR2,13146.82118
A1,R2,13149.93035
A4,PSG8,13154.83273
AR2,J9,13159.96531
B2A,L5,13165.60451
T10,V6,13166.72259
MG1,U5,13168.15439
A4,PSG14,13169.72068
MG3,U4,13170.76672
B2A,T5,13174.5605
A4,PSG9,13175.52164
MG5,V5,13176.87685
B2,T1,13180.87344
T11,V2,13183.36464
MG6,N5,13184.39273
Y2,Y3,13189.52233
G5,P3,13190.17815
A3,J22,13191.34884
I3,T5,13192.00523
A4,PSG10,13193.59551
Y1,Y3,13194.7625
A5,L1,13199.11709
A3,K4,13201.08226
AR2,R1,13208.20025
A4,PSG11,13214.55201
A4,PSG12,13218.83174
I4,T6,13220.69029
A3,J9,13223.04673
B5,T6,13246.53419
A3,R1,13252.10324
A5,PSG13,13255.82219
L3,T5,13257.54144
L3A,T5,13257.54144
MG7,V5,13263.65178
A5,I4,13264.92281
G4,V6,13265.13855
H1,MG4,13272.83291
T5,Y3,13277.96944
AR1,J22,13288.20173
AR3,L3,13289.14139
AR3,L3A,13289.14139
A1,R4,13294.62961
AR3,U1,13300.56321
MG4,U3,13301.3488
G5,V5,13301.43809
H3,MG5,13303.80714
B1,T3,13305.29536
A5,PSG1,13312.82241
H2,V1,13314.92293
B1,L5,13316.3229
L5,M5,13317.07708
L1,T3,13323.79174
A5,PSG2,13326.77878
I1,T3,13332.54277
A1,R3,13337.63801
A5,PSG4,13343.45386
T5,Y7,13349.56438
L4,T6,13355.05976
MG5,U3,13355.732
A5,U3,13356.80717
A5,PSG3,13357.60118
A5,K3,13357.73046
L5,M6,13358.9592
AR5,L5,13360.11959
AR1,J9,13360.19006
AR6,L5,13363.0073
A5,PSG6,13365.19998
A2,N5,13366.61896
A5,PSG5,13373.07028
AR2,U1,13389.95793
H3,MG7,13394.72243
A2,L3,13396.95012
A2,L3A,13396.95012
H2,MG5,13399.84661
MG1,N1,13403.20173
AR1,R1,13408.36215
L4,M5,13409.09781
P1,S2,13409.78579
A5,PSG7,13410.56452
N5,T11,13414.29328
P1,PBR1,13416.96985
B4,T5,13421.24858
A5,PSG8,13424.6633
AR2,L3,13427.54484
AR2,L3A,13427.54484
B3,Y1,13428.23853
B1,T2,13431.07979
B3,Y2,13435.74267
P1,S1,13436.44917
MG2,P1,13439.57289
A5,PSG9,13442.17835
P2,PBR1,13442.72419
J22,T5,13445.11891
B1,T4,13449.325
L4,M6,13451.83843
MG2,U5,13453.35158
A5,PSG14,13455.31376
A5,PSG10,13460.86677
A3,U5,13463.57287
MG7,U3,13464.02611
A4,U4,13468.9701
MG1,N4,13476.2446
A5,PSG11,13481.27773
AR3,J8,13482.54905
A5,PSG12,13483.23708
MG3,N5,13483.30243
A5,U2,13483.51997
B2,T3,13487.20725
H2,MG7,13494.61995
AR4,L5,13497.56629
H1,MG5,13503.76245
I7,T4,13505.34739
A3,N3A,13516.41817
A4,K4,13520.59106
P1,PBR2,13527.49249
MG6,P1,13533.99994
P2,PBR2,13548.59834
B2A,T1,13549.79842
I1,M5,13551.81714
J9,T5,13553.25265
L3,M5,13562.40013
L3A,M5,13562.40013
A5,J8,13565.62699
L2,T4,13568.84367
AR1,U1,13570.38129
I5,T5,13570.64439
A3,N3,13576.23068
MG6,U5,13582.49767
AR2,J8,13583.91116
P4,T10,13593.6946
I1,M6,13596.16669
B2,T4,13597.11551
I6,T4,13599.58633
H1,MG7,13601.74057
I2,T4,13602.05586
L3,M6,13605.79963
L3A,M6,13605.79963
G5,P4,13614.84119
R1,T5,13615.85376
B3,T1,13624.06471
AR1,L3,13628.66191
AR1,L3A,13628.66191
A4,L2,13631.86494
A1,L4,13632.9424
MG3,V5,13636.91484
B2,T2,13646.29765
T11,V3,13646.4813
A2,N1,13653.82913
T11,U5,13663.31764
B5,P2,13663.62353
B3,M5,13664.28328
A3,N6,13683.43311
G1,Y2,13684.60754
G1,Y1,13685.59476
B3,M6,13700.80654
S2,V1,13705.26348
I1,T1,13718.14596
MG2,V6,13720.7162
MG1,P3,13726.63096
T11,V4,13727.95408
A4,J22,13741.27261
B5,P3,13743.45702
A2,N4,13746.4542
S1,V1,13746.54592
A5,K4,13751.40571
B4,P5,13756.64998
P3,PBR1,13757.25653
MG2,N1,13762.48464
P2,S2,13771.37357
AR1,J8,13771.78252
L1,T1,13773.21814
MG6,V6,13777.42959
A4,J9,13777.57092
MG4,V5,13784.69487
V1,Y2,13788.29728
B5,P4,13791.655
P2,S1,13795.56932
V1,Y1,13796.47836
A4,R1,13808.89102
I7,T3,13809.80317
B5,T5,13815.98674
A2,R2,13819.69784
H3,V1,13829.59705
MG3,U5,13836.06816
MG2,N4,13839.69559
MG2,P2,13839.75417
A1,Y7,13839.91118
B5,P1,13847.08097
L2,M5,13849.22842
P3,PBR2,13857.86676
MG2,P5,13861.54528
MG5,V6,13872.07601
PBR1,V2,13872.96738
B2A,T3,13876.00214
B3,T3,13883.90563
AR3,Y3,13884.34102
I4,T5,13887.29182
MG6,N1,13890.04704
A1,Y3,13891.16643
L2,M6,13893.09109
A3,L3,13894.18997
A3,L3A,13894.18997
AR3,Y7,13894.74766
I6,T3,13908.00353
MG6,P2,13938.20306
H1,V2,13940.05265
AR3,U2,13947.8582
B3,T4,13953.98948
MG7,V6,13957.82331
MG6,P5,13964.87375
I1,T2,13965.2884
MG6,N4,13967.1521
V2,Y2,13974.44592
AR3,U3,13976.87907
MG4,U4,13982.59375
V2,Y1,13983.86427
L1,T2,13990.80827
B2A,T4,14000.81286
L4,T5,14001.29466
PBR2,V2,14001.96466
P3,S2,14004.27599
P4,PBR1,14008.93189
MG5,U4,14010.34203
S3,Y3,14017.13422
I7,T1,14018.03673
G5,V6,14018.18745
B2A,T2,14018.97052
I2,T3,14023.81553
P3,S1,14025.34595
AR2,Y3,14028.91285
B5,V1,14030.11978
S4,Y3,14030.97966
A2,R4,14031.92718
AR2,U2,14033.26745
AR2,Y7,14038.62815
MG3,P1,14039.39713
A2,R3,14040.87442
K1,Y2,14044.00753
A5,L2,14044.39336
K1,Y1,14046.13602
MG5,P1,14049.73314
AR2,U3,14057.37158
B4,T1,14078.09765
L2,T3,14078.87085
B3,T2,14080.59336
N1,T11,14084.68215
A3,N5,14089.21787
P4,PBR2,14104.71164
L1,M5,14107.95947
MG7,U4,14119.72455
I6,T1,14120.8711
L5,T6,14125.08604
G2,Y2,14125.71386
G2,Y1,14126.05592
S3,Y7,14128.47806
AR3,L4,14138.11127
S4,Y7,14142.25814
A5,U4,14145.23219
L1,M6,14152.14935
MG7,P1,14155.5481
B2A,Y1,14157.00477
B2A,Y2,14165.0106
N4,T11,14167.59841
MG3,N1,14179.30718
B2,Y1,14184.65353
MG5,N5,14185.90855
A4,N3A,14191.194
B2,Y2,14192.26675
A2,L4,14196.43888
A4,U5,14204.20085
A5,J22,14205.61833
AR1,U2,14210.94647
S5,Y3,14222.94275
AR1,Y3,14229.45617
AR1,U3,14231.56529
AR1,Y7,14239.31439
MG4,N5,14244.53517
A5,J9,14246.67858
A4,N3,14250.69364
MG3,N4,14258.2938
AR2,L4,14276.75118
I3,T4,14279.86257
A5,R1,14280.32334
T7,Y2,14281.10346
T7,Y1,14281.76062
J12,T6,14283.7044
B4,T3,14293.17455
J1,T6,14295.7041
MG7,N5,14297.79541
PBR1,Y1,14304.23754
P4,S2,14306.21604
MG1,P4,14307.89594
PBR1,Y2,14308.45169
K4,S3,14321.41882
B2A,M5,14322.46989
P4,S1,14324.68772
B4,T4,14325.04896
T4,Y3,14326.77625
B4,P2,14326.89946
L3,T4,14328.83943
L3A,T4,14328.83943
PBR2,Y1,14330.25154
S5,Y7,14333.02806
PBR2,Y2,14334.5931
K4,S4,14337.5292
I7,T2,14338.38699
MG3,V6,14347.19656
A2,Y7,14347.58442
B2A,M6,14357.76354
A4,N6,14376.9131
I2,T1,14383.27814
A3,N1,14389.43832
A2,Y3,14391.30858
T4,Y7,14400.88242
B2,M5,14401.70032
A3,R2,14407.65246
A4,L3,14408.20798
A4,L3A,14408.20798
B4,P3,14429.55473
MG3,P2,14430.60903
M5,Y7,14434.62974
B2,M6,14437.84119
MG3,P5,14439.11674
I6,T2,14439.53417
A1,L5,14441.24162
B3,P5,14444.9739
T11,V5,14445.55375
L5,S3,14449.23967
H2,V2,14450.38348
L5,S4,14461.89675
MG4,P1,14469.6332
M6,Y7,14477.4327
AR1,L4,14477.87143
A3,N4,14482.37004
MG4,V6,14485.9141
B4,P1,14489.04656
B4,P4,14495.55499
MG5,P2,14502.11343
MG2,P3,14506.71219
B4,V1,14512.61738
P5,S2,14517.52425
B4,T2,14525.27471
J22,T4,14528.09489
PBR1,V3,14539.5335
P1,T11,14539.77048
P5,S1,14540.43075
L2,T1,14555.52832
AR3,R2,14565.56017
V3,Y2,14567.23665
K4,S5,14572.72995
M5,Y3,14576.59115
V3,Y1,14576.97107
B5,T1,14578.24963
R2,T6,14582.57587
MG5,P5,14590.82293
AR3,N3A,14598.38231
MG6,P3,14608.30512
MG7,P2,14609.48168
M6,Y3,14619.38769
V4,Y2,14624.71826
L5,S5,14632.62954
V4,Y1,14634.50661
PBR1,V4,14634.50711
MG4,U5,14636.44517
J9,T4,14636.60717
MG5,U5,14641.71335
I2,T2,14642.39162
AR3,N3,14650.90092
A3,R3,14652.92587
I5,T4,14653.68155
A3,R4,14668.65887
PBR2,V3,14669.4808
H1,V3,14672.10257
G3,Y1,14676.92802
G3,Y2,14677.12279
I3,T3,14686.83968
AR2,R2,14691.56188
R1,T4,14699.32288
MG7,P5,14700.00302
AR2,N3A,14704.31919
A3,L4,14705.09936
H3,T6,14728.07444
G6,Y1,14732.42048
G6,Y2,14732.67307
B1,Y1,14739.36339
S6,Y3,14739.88066
PSG12,S3,14742.4198
B5,T4,14747.03304
B1,Y2,14747.13719
B5,T3,14751.17134
MG7,U5,14751.9071
AR2,N3,14757.0845
PSG11,S3,14757.28114
PSG12,S4,14758.27532
L2,T2,14760.30923
K2,Y2,14762.37936
H1,V4,14762.96854
PBR2,V4,14764.4824
K2,Y1,14764.90459
L5,T5,14766.38741
PSG11,S4,14773.11704
G1,M5,14778.30227
PSG10,S3,14780.01939
A5,N3A,14790.78248
PSG9,S3,14794.54954
AR3,U4,14795.02823
PSG10,S4,14795.85322
PSG9,S4,14810.39099
A4,N5,14810.86757
V5,Y2,14813.05686
A3,Y7,14813.94285
G1,M6,14822.68345
V5,Y1,14823.32361
PSG8,S3,14829.46841
P5,T11,14832.487
A5,L3,14833.97562
A5,L3A,14833.97562
J8,T6,14837.58138
PSG8,S4,14845.28503
PSG7,S3,14845.69467
S6,Y7,14846.64715
A5,N3,14849.86937
A3,Y3,14851.87499
L3,T3,14854.23431
L3A,T3,14854.23431
PSG7,S4,14861.50917
L4,S3,14868.15992
K3,S3,14875.07479
AR2,U4,14875.71205
L4,S4,14881.40883
P2,T11,14884.05985
A5,U5,14885.1107
AR1,R2,14890.55332
K3,S4,14890.9281
AR1,N3A,14894.70711
MG4,P2,14894.73134
PSG14,S3,14897.64422
MG5,N1,14903.4272
PSG5,S3,14904.15727
T3,Y3,14906.31163
PSG6,S3,14906.45979
PSG14,S4,14913.31922
M5,PBR1,14918.35919
PSG5,S4,14919.94402
PSG6,S4,14922.25515
PSG3,S3,14930.50613
M5,PBR2,14930.73119
B1,M5,14932.12978
PSG4,S3,14939.86002
J12,T5,14940.94722
MG4,P5,14945.92828
PSG3,S4,14946.27853
AR1,N3,14947.60353
MG4,N1,14949.5557
J1,T5,14952.69443
PSG4,S4,14955.64031
M6,PBR1,14959.81549
B1,M6,14967.81988
M6,PBR2,14972.04092
I4,T4,14974.69965
T3,Y7,14975.48924
P1,S3,14975.77482
PSG2,S3,14977.56051
MG5,N4,14977.79795
T8,Y2,14984.41872
P1,S4,14984.47073
T8,Y1,14984.47595
PSG13,S3,14985.36158
PSG12,S5,14988.24744
PSG2,S4,14993.31253
PSG1,S3,14994.40905
A5,N6,14998.17663
B3,P2,15000.86007
PSG13,S4,15001.20945
I5,T3,15001.29636
PSG11,S5,15002.69313
AR3,L5,15002.75328
J22,T3,15004.07809
AR3,N6,15004.16648
A4,R2,15005.15783
H3,V2,15009.17613
PSG1,S4,15010.15816
MG7,N1,15015.06079
B5,T2,15015.95644
A2,L5,15019.86682
V6,Y2,15021.89379
I3,T1,15024.33828
PSG10,S5,15025.38649
B3,V1,15026.46414
MG4,N4,15026.82128
AR3,R3,15029.73828
V6,Y1,15032.60385
PSG9,S5,15040.07704
AR1,U4,15049.99771
L4,S5,15062.57427
MG2,P4,15063.62743
L4,T4,15066.54475
H2,T6,15071.73095
PSG8,S5,15074.46966
P1,S5,15087.71698
MG3,P3,15089.23513
MG7,N4,15089.49966
PSG7,S5,15090.65045
L5,S6,15091.90377
AR2,N6,15104.86381
J9,T3,15110.11909
K3,S5,15120.84929
A4,N1,15122.96098
B3,P3,15123.0429
B2,P5,15135.94453
PSG14,S5,15139.67197
AR2,L5,15141.65793
B3,P1,15144.44672
PSG5,S5,15148.52554
PSG6,S5,15151.00934
AR2,R3,15151.86537
T11,V6,15161.51334
T6,U1,15164.54928
G2,M5,15165.68598
MG6,P4,15167.89339
R1,T3,15172.03996
PSG14,Y2,15173.51865
PSG3,S5,15174.57139
PSG14,Y1,15176.45642
H2,V3,15181.85938
PSG4,S5,15184.09087
B3,P4,15204.15553
K4,S6,15206.93776
G2,M6,15209.99464
MG5,P3,15210.00764
A4,N4,15216.15093
PSG2,S5,15221.19552
K1,M5,15224.05787
A4,L4,15228.48412
PSG13,S5,15231.01606
R3,T6,15233.25707
PSG1,S5,15237.9823
T9,Y1,15243.00607
T9,Y2,15243.31874
R2,T5,15243.66324
I5,T1,15260.19804
K1,M6,15268.3695
A4,R3,15272.46357
H2,V4,15273.71524
T6,V1,15277.24433
PSG1,Y2,15277.61764
PSG1,Y1,15280.41939
PSG2,Y2,15289.63887
AR1,N6,15292.29706
PSG2,Y1,15292.45274
I3,T2,15293.30349
G4,Y1,15293.31938
G4,Y2,15294.06395
A4,Y7,15297.53424
AR3,R4,15298.27777
L3,S3,15307.53012
L3A,S3,15307.53012
A4,R4,15310.98462
H1,V5,15314.81376
H3,T5,15317.15755
M5,V1,15317.96514
MG7,P3,15318.46103
B5,V2,15319.10477
L3,S4,15321.2991
L3A,S4,15321.2991
PBR1,V5,15325.70671
A4,Y3,15329.96268
AR1,L5,15342.77992
M5,T7,15346.3623
PSG3,Y2,15347.12265
L3,T1,15349.18849
L3A,T1,15349.18849
AR1,R3,15349.58913
PSG3,Y1,15349.96137
M6,V1,15357.36048
PSG4,Y2,15359.04704
PSG4,Y1,15361.87219
P1,S6,15364.31721
I4,T3,15366.84861
B2A,P5,15375.10197
PSG5,Y2,15385.10091
PSG5,Y1,15387.95139
M6,T7,15390.71396
H1,T6,15393.81897
PSG6,Y2,15401.14006
PSG6,Y1,15403.98241
AR2,R4,15415.38326
J22,T1,15431.89327
PBR2,V5,15455.04247
PSG7,Y2,15461.54717
PSG7,Y1,15464.42661
K2,S3,15465.53032
A5,N5,15466.37696
PSG8,Y2,15471.79881
PSG8,Y1,15474.69027
T1,Y3,15475.6387
PSG13,Y2,15476.81988
PSG13,Y1,15479.55857
K2,S4,15481.10464
J8,T5,15501.42987
P3,T11,15502.08868
L3,S5,15511.76531
L3A,S5,15511.76531
A5,R2,15518.1946
PSG10,Y2,15524.26117
PSG10,Y1,15527.18145
K3,Y2,15527.81382
K3,Y1,15530.64106
PSG9,Y2,15533.90349
J9,T1,15534.2842
PSG9,Y1,15536.80624
PSG11,Y2,15536.8779
T1,Y7,15537.7682
A3,L5,15538.39195
PSG11,Y1,15539.81557
L3,T2,15545.23084
L3A,T2,15545.23084
M5,V2,15545.39246
L4,S6,15549.60257
B2,V1,15549.92532
AR3,U5,15561.46582
I5,T2,15561.66743
MG4,P3,15580.4748
PSG12,Y2,15581.22485
M6,V2,15582.56499
PSG12,Y1,15584.16083
R1,T1,15594.94308
PSG12,S6,15607.91172
L4,T3,15609.00424
AR1,R4,15611.14864
PSG11,S6,15621.26461
T2,Y3,15632.76163
MG3,P4,15638.05992
AR2,U5,15642.25823
PSG10,S6,15643.83011
N3A,T6,15658.73685
PSG9,S6,15658.93295
J22,T2,15660.57844
A5,L4,15662.66382
G3,M5,15670.10325
H2,T5,15675.0873
B2,P2,15677.72254
I4,T1,15682.46731
A5,Y7,15690.31552
PSG8,S6,15691.93459
N3,T6,15695.87437
L2,S3,15698.39072
T2,Y7,15698.74966
P2,S3,15699.95842
K2,S5,15705.43845
B1,P5,15705.73797
PSG7,S6,15707.98908
P2,S4,15708.47942
L2,S4,15712.64509
G3,M6,15714.28027
A5,Y3,15717.01654
G6,M5,15720.51595
H3,V3,15738.97617
K3,S6,15740.31374
PSG14,S6,15749.34645
R4,T6,15755.08515
PSG5,S6,15764.30255
G6,M6,15764.67504
J9,T2,15764.72527
PSG6,S6,15767.25867
PSG3,S6,15789.54489
A5,N1,15793.82568
PSG4,S6,15799.49236
MG5,P4,15802.82326
B2,P1,15803.39054
P2,S5,15808.72578
A5,R3,15809.13744
AR3,N5,15813.92441
AR1,U5,15816.58339
B2,P3,15818.66753
T5,U1,15821.39683
L5,T4,15825.12116
R1,T2,15826.0012
H3,V4,15831.74638
B4,V2,15834.73127
PSG2,S6,15835.02375
H2,V5,15841.43034
PSG13,S6,15850.11674
PSG1,S6,15851.6414
H1,V6,15870.54951
A5,R4,15872.80975
T5,V1,15877.36223
G5,Y1,15879.66714
G5,Y2,15880.90159
A5,N4,15887.3249
R3,T5,15896.11516
AR2,N5,15905.32275
L2,S5,15911.93565
MG7,P4,15912.15983
B2,P4,15914.39906
B2A,V1,15915.993
T6,U2,15916.7361
B2A,P2,15932.62085
AR4,Y1,15939.18829
AR4,Y2,15946.30847
AR5,V1,15960.27546
I4,T2,15961.02963
AR6,V1,15962.3048
K2,M5,15969.63125
MG1,S3,15983.51327
M5,T8,15997.78628
MG1,S4,16000.43117
H1,T5,16008.73831
J12,T4,16009.8776
PBR1,V6,16013.06612
K2,M6,16013.87294
P4,T11,16014.4349
J1,T4,16021.19012
L3,S6,16023.58804
L3A,S6,16023.58804
B1,V1,16032.98308
B5,V3,16038.34725
M6,T8,16042.02268
AR5,Y1,16047.89333
B2A,P3,16052.19739
AR5,Y2,16054.78792
AR6,Y1,16057.73446
AR6,Y2,16064.62491
A4,L5,16069.8561
B2A,P1,16076.222
P2,S6,16076.26152
AR1,N5,16086.95741
K1,S3,16117.72087
AR4,V1,16118.65982
L4,T1,16125.14398
T6,U3,16127.38503
B2A,P4,16128.7842
B5,V4,16132.97582
K1,S4,16133.0461
PBR2,V6,16141.76476
M5,V3,16146.32202
MG4,P4,16153.00197
M6,V3,16182.84164
L5,S2,16186.69452
H3,T1,16189.53225
M5,V4,16205.09754
AR4,M5,16209.86636
L1,S3,16218.47769
L5,S1,16224.09693
M5,T9,16224.31185
AR5,P5,16225.70137
AR6,P5,16231.35829
L1,S4,16233.14915
G4,M5,16237.17871
B1,P2,16241.33764
M6,V4,16241.49952
AR4,M6,16246.70541
MG1,S5,16253.71514
K4,Y2,16257.37116
MG5,S3,16259.44173
K4,Y1,16260.47265
M6,T9,16268.44068
N6,T6,16271.96028
MG5,S4,16276.61955
H3,T4,16277.03651
MG7,S3,16280.70002
G4,M6,16281.15238
AR4,P5,16283.71485
J12,T3,16288.37268
MG7,S4,16297.89091
J1,T3,16298.082
AR3,N1,16308.7135
K2,S6,16309.31359
L4,T2,16310.72391
H3,T3,16320.31873
N3A,T5,16325.00904
R2,T4,16326.88203
AR5,M5,16346.30799
K1,S5,16352.48229
AR6,M5,16356.61798
B1,P1,16358.74379
N3,T5,16362.20663
B3,V2,16376.71738
L5,T3,16383.31194
AR5,M6,16383.56652
B1,P3,16390.28784
AR6,M6,16393.88294
AR2,N1,16395.4669
AR3,N4,16402.4925
M5,V5,16403.48228
M5,PSG14,16409.29762
H2,V6,16411.71473
J22,S3,16414.59389
H3,V5,16415.45599
R4,T5,16420.04984
J22,S4,16428.23892
M6,V5,16438.76766
L1,S5,16440.14328
L2,S6,16447.41198
P3,S3,16448.52921
M6,PSG14,16453.43342
J12,T1,16453.54246
P3,S4,16456.65767
J1,T1,16461.16309
J9,S3,16473.02854
P5,S3,16473.83573
P5,S4,16482.61738
J9,S4,16486.6054
AR2,N4,16489.33556
B1,P4,16491.69825
R1,S3,16493.41277
A1,Y1,16499.09829
M5,PSG1,16503.56082
A1,Y2,16506.79609
R1,S4,16506.94961
A5,L5,16511.29318
M5,PSG2,16516.41786
MG5,S5,16537.31651
M6,PSG1,16547.73896
B4,V3,16548.55367
P3,S5,16550.31878
MG7,S5,16559.04099
M6,PSG2,16560.59274
T5,U2,16572.59768
AR1,N1,16573.96498
M5,PSG3,16575.54783
J8,T4,16582.18888
M5,PSG4,16586.48521
P5,S5,16587.08956
M5,PSG5,16614.28262
J22,S5,16616.38142
H3,T2,16617.55224
M5,V6,16619.00246
M6,PSG3,16619.71652
M5,PSG6,16629.71234
M6,PSG4,16630.65802
R2,S3,16642.72657
B4,V4,16643.56721
H2,T1,16646.559
M6,V6,16653.13735
R2,S4,16655.14755
H2,T4,16657.04278
M6,PSG5,16658.44852
AR1,N4,16667.89159
J9,S5,16673.51464
M6,PSG6,16673.88088
M5,PSG7,16692.62539
A1,M5,16692.87742
R1,S5,16693.13717
AR5,P2,16695.18952
M5,PSG13,16697.85699
AR6,P2,16700.44471
T10,Y2,16703.55121
T10,Y1,16703.60008
M5,PSG8,16703.70665
A1,M6,16728.4334
H2,T3,16735.3764
M6,PSG7,16736.78404
AR5,P1,16737.81018
M6,PSG13,16742.0558
AR6,P1,16742.61981
M6,PSG8,16747.86188
K3,M5,16755.05776
B5,V5,16757.8543
M5,PSG10,16758.10098
T6,V2,16759.31077
AR4,P2,16765.61015
M5,PSG9,16766.48665
M5,PSG11,16771.91984
G5,M5,16778.13157
T5,U3,16779.62349
J12,T2,16791.01378
P3,S6,16799.11059
K3,M6,16799.23276
J1,T2,16799.38939
R2,T3,16799.94509
M6,PSG10,16802.2484
M6,PSG9,16810.63955
M5,PSG12,16816.06043
M6,PSG11,16816.06215
R2,S5,16821.52688
AR4,P1,16821.62662
G5,M6,16821.86444
M6,PSG12,16860.20402
P5,S6,16865.13816
T4,V1,16880.07654
T6,U4,16884.84386
T4,U1,16889.53249
J8,T3,16912.91867
L5,T1,16919.24211
B2,V2,16925.60591
AR5,P3,16926.96778
S2,Y3,16930.35307
AR6,P3,16932.70137
MG6,S3,16936.19006
N6,T5,16937.41229
MG1,S6,16937.92636
K1,S6,16942.6365
S2,Y7,16951.45918
MG6,S4,16953.21281
MG2,S3,16961.4589
S1,Y3,16971.29114
MG2,S4,16978.45829
R3,T4,16981.23359
AR4,P3,16982.42823
S1,Y7,16992.06287
L1,S6,16996.26039
H3,V6,17000.46653
H1,T4,17008.72767
L4,S2,17011.67334
MG4,S3,17030.0951
AR3,V1,17031.33408
MG4,S4,17047.27351
L4,S1,17049.75898
H2,T2,17063.82835
H1,T1,17066.97773
A1,V1,17069.92317
B3,V3,17084.82645
L5,T2,17094.80272
AR5,P4,17099.39714
R3,S3,17102.23917
AR6,P4,17105.5362
R3,S4,17114.24168
H1,T3,17118.24679
J22,S6,17121.09795
P4,S3,17136.80371
AR4,P4,17141.71755
I1,S3,17141.84793
T6,V3,17142.35131
J8,T1,17143.458
P4,S4,17144.66713
I1,S4,17156.47555
A1,P5,17158.04738
T3,U1,17163.90703
J9,S6,17174.84202
AR2,V1,17178.84729
B3,V4,17180.08546
R1,S6,17192.49082
MG6,S5,17209.24634
T6,V4,17216.26806
R2,T1,17218.60604
MG2,S5,17233.85756
P4,S5,17233.87799
MG5,S6,17242.96114
MG7,S6,17266.02593
R2,S6,17267.04012
R3,S5,17273.27995
B2A,V2,17278.25984
B4,V5,17280.65689
G1,S3,17292.70266
MG4,S5,17307.98437
G1,S4,17308.05208
T1,U1,17320.98175
T5,V2,17350.7815
I1,S5,17362.59817
AR1,V1,17378.49746
B5,V6,17381.70149
N3A,T4,17411.05037
AR5,V2,17413.24868
AR6,V2,17415.63544
B1,V2,17422.52289
N5,T6,17424.21063
A2,Y1,17428.18621
A2,Y2,17435.78388
S3,T7,17439.44927
R3,T3,17440.08029
MG3,S3,17445.48483
N3,T4,17448.42496
R2,T2,17452.31056
S4,T7,17455.09131
J8,T2,17456.86327
MG3,S4,17462.55301
P4,S6,17469.82072
H1,T2,17474.09074
I2,S3,17495.10115
K4,M5,17502.57601
R4,T4,17507.18698
I2,S4,17509.34808
T3,V1,17526.45761
G1,S5,17527.90447
T5,U4,17539.48645
K4,M6,17546.67799
AR4,V2,17562.66725
A2,V1,17594.18413
R3,S2,17598.43896
T6,U5,17601.31274
R2,S2,17611.12544
B2,V3,17627.4771
R3,S1,17629.29558
A2,M5,17631.0542
T4,U2,17638.94297
R2,S1,17643.9774
A1,P2,17654.17376
T2,U1,17661.7168
A2,M6,17666.69388
S5,T7,17680.68099
R3,S6,17698.52162
I2,S5,17708.38957
M5,T10,17711.28823
S3,T10,17713.16413
MG3,S5,17719.85152
T5,V3,17722.24471
B2,V4,17722.87955
A1,P1,17724.33241
S4,T10,17729.69194
M6,T10,17755.49299
R4,S3,17779.39989
N3A,T3,17780.93355
G2,S3,17782.52583
R4,S4,17791.13457
T5,V4,17795.00804
G2,S4,17798.13608
N3,T3,17820.27741
L3,S2,17822.27432
L3A,S2,17822.27432
B3,V5,17827.59636
R3,T1,17838.00885
T4,U3,17839.77583
I3,S3,17842.30519
A1,P3,17853.3075
I3,S4,17856.18534
L3,S1,17860.98331
L3A,S1,17860.98331
R4,S2,17894.02985
S3,T8,17899.91482
MG6,S6,17901.19896
A2,P5,17901.43835
T3,U2,17906.01326
T6,V5,17914.3898
I1,S6,17915.83863
S4,T8,17915.87972
B4,V6,17915.89332
R4,S1,17922.91899
MG2,S6,17923.97688
R4,T3,17943.22892
R4,S5,17945.4717
S5,T10,17973.73568
B2A,V3,17983.68816
A1,P4,17995.54826
MG4,S6,18013.59625
N6,T4,18021.42865
G2,S5,18023.08316
I3,S5,18048.49493
T1,U2,18051.54318
N3A,T1,18060.06242
A3,V1,18067.66617
N1,T6,18077.28129
B2A,V4,18079.02318
R3,T2,18081.48372
T3,U3,18086.29993
AR5,V3,18086.68001
N5,T5,18087.22421
AR6,V3,18088.88938
N3,T1,18101.88424
G1,S6,18118.6813
B1,V3,18120.51447
S5,T8,18147.95514
N4,T6,18162.37529
AR5,V4,18181.83075
AR6,V4,18184.0355
T1,V1,18185.89865
A3,Y1,18197.57243
T1,U3,18205.02283
A3,Y2,18205.10813
G3,S3,18208.62655
B1,V4,18215.9575
G3,S4,18224.49366
I4,S3,18239.09364
AR4,V3,18240.39907
I2,S6,18242.11124
I4,S4,18252.59991
S3,T9,18252.95664
T5,U5,18257.81156
G6,S3,18259.11276
S4,T9,18269.03348
G6,S4,18275.00393
S6,T7,18287.19217
T2,V1,18291.7457
R4,T1,18309.41201
MG1,Y2,18334.94869
AR4,V4,18335.65221
MG1,Y1,18336.31242
T4,V2,18340.61806
N3A,T2,18354.64001
R4,S6,18357.42576
N6,T3,18372.25872
A2,P2,18375.53019
B2,V5,18379.87668
N3,T2,18395.4735
T2,U2,18396.65194
A3,M5,18405.5016
MG3,S6,18415.40651
A2,P1,18420.25044
I4,S5,18438.12228
A3,M6,18441.17479
G3,S5,18454.56911
P1,T6,18471.66071
B3,V6,18472.58027
